03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
31718,143.50475120077914,4,31584,565,7.32,797,2,4.18,143.50475120077914,1683586112,0,7872.0,2.0,36.07,0.0,7840.0,2.0,0.0,35.96,35.19,0.0,2.0,7744.0,36.24,7936.0,2.0,0.0,,,,,,,
31908,143.50476830790583,4,31776,566,5.99,799,2,3.42,143.50476830790583,1683586114,0,7936.0,2.0,36.08,0.0,7904.0,2.0,0.0,35.98,35.19,0.0,2.0,7776.0,36.26,7968.0,2.0,0.0,,,,,,,
32098,143.45238484243112,4,31968,567,4.67,800,2,2.67,143.45238484243112,1683586115,0,7968.0,2.0,36.08,0.0,7936.0,2.0,0.0,35.99,35.2,0.0,2.0,7840.0,36.24,8032.0,2.0,0.0,,,,,,,
32288,143.4915628861737,4,32160,568,3.34,801,2,1.91,143.4915628861737,1683586116,0,8032.0,2.0,36.06,0.0,8000.0,2.0,0.0,35.99,35.18,0.0,2.0,7872.0,36.22,8064.0,2.0,0.0,,,,,,,
32478,143.51501426858624,4,32352,569,2.02,803,2,1.15,143.51501426858624,1683586118,0,8064.0,2.0,36.07,0.0,8032.0,2.0,0.0,36.0,35.2,0.0,2.0,7936.0,36.22,8128.0,2.0,0.0,,,,,,,
32669,143.5069941713176,4,32544,570,0.69,804,2,0.5,143.5069941713176,1683586119,0,8128.0,2.0,36.07,0.0,8096.0,2.0,0.0,36.04,35.19,0.0,2.0,7968.0,36.22,8160.0,2.0,0.0,,,,,,,
32859,143.5411042985688,4,32736,571,0.0,805,2,0.5,143.5411042985688,1683586120,0,8160.0,2.0,36.06,0.0,8128.0,2.0,0.0,36.04,35.19,0.0,2.0,8032.0,36.22,8224.0,2.0,0.0,,,,,,,
33048,143.5227185726512,4,32864,572,0.0,807,2,0.5,143.5227185726512,1683586122,0,8224.0,2.0,36.06,0.0,8192.0,2.0,0.0,36.06,35.19,0.0,2.0,8064.0,36.23,8256.0,2.0,0.0,,,,,,,
33239,143.5227185726512,4,32864,573,0.0,808,2,0.5,143.5227185726512,1683586123,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
33429,143.5227185726512,4,32864,574,0.0,809,2,0.5,143.5227185726512,1683586124,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
33619,143.5227185726512,4,32864,575,0.0,811,2,0.5,143.5227185726512,1683586126,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
33809,143.5227185726512,4,32864,576,0.0,812,2,0.5,143.5227185726512,1683586127,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
33999,143.5227185726512,4,32864,577,0.0,813,2,0.5,143.5227185726512,1683586128,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
34188,143.5227185726512,4,32864,578,0.0,815,2,0.5,143.5227185726512,1683586130,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
34378,143.5227185726512,4,32864,579,0.0,816,2,0.5,143.5227185726512,1683586131,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
34568,143.5227185726512,4,32864,580,0.0,817,2,0.5,143.5227185726512,1683586132,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
34759,143.5227185726512,4,32864,581,0.0,818,2,0.5,143.5227185726512,1683586133,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
34949,143.5227185726512,4,32864,582,0.0,820,2,0.5,143.5227185726512,1683586135,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
35139,143.5227185726512,4,32864,583,0.0,821,2,0.5,143.5227185726512,1683586136,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
35330,143.5227185726512,4,32864,584,0.0,822,2,0.5,143.5227185726512,1683586137,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
35519,143.5227185726512,4,32864,585,0.0,824,2,0.5,143.5227185726512,1683586139,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
35710,143.5227185726512,4,32864,586,0.0,825,2,0.5,143.5227185726512,1683586140,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
35900,143.5227185726512,4,32864,587,0.0,826,2,0.5,143.5227185726512,1683586141,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
36090,143.5227185726512,4,32864,588,0.0,828,2,0.5,143.5227185726512,1683586143,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
36281,143.5227185726512,4,32864,589,0.0,829,2,0.5,143.5227185726512,1683586144,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
36471,143.5227185726512,4,32864,590,0.0,830,2,0.5,143.5227185726512,1683586145,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
36662,143.5227185726512,4,32864,591,0.0,832,2,0.5,143.5227185726512,1683586147,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
36853,143.5227185726512,4,32864,592,0.0,833,2,0.5,143.5227185726512,1683586148,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
248,143.5227185726512,4,0,593,226.59,834,3,10.0,143.5227185726512,1683586149,0,8256.0,2.0,36.07,0.0,8224.0,2.0,0.0,36.05,35.2,0.0,2.0,8096.0,36.21,8288.0,2.0,0.0,,,,,,,
438,143.5227185726512,4,0,594,225.26,836,3,10.0,143.5227185726512,1683586151,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,256.1929998183623,0.0,98496.0,32864.0,0.0,128.2782902862302,3.0
628,143.5227185726512,4,0,595,223.93,837,3,10.0,143.5227185726512,1683586152,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1207,143.5227185726512,4,0,596,219.9,841,3,10.0,143.5227185726512,1683586156,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1355,143.5227185726512,4,0,597,218.87,842,3,10.0,143.5227185726512,1683586157,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1502,143.5227185726512,4,0,598,217.85,843,3,10.0,143.5227185726512,1683586158,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1650,143.5227185726512,4,0,599,216.82,844,3,10.0,143.5227185726512,1683586159,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1796,143.5227185726512,4,0,600,215.8,845,3,10.0,143.5227185726512,1683586160,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
1945,143.5227185726512,4,0,601,214.76,846,3,10.0,143.5227185726512,1683586161,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2092,143.5227185726512,4,0,602,213.74,847,3,10.0,143.5227185726512,1683586162,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2239,143.5227185726512,4,0,603,212.71,848,3,10.0,143.5227185726512,1683586163,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2386,143.5227185726512,4,0,604,211.68,849,3,10.0,143.5227185726512,1683586164,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2533,143.5227185726512,4,0,605,210.66,850,3,10.0,143.5227185726512,1683586165,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2680,143.5227185726512,4,0,606,209.64,851,3,10.0,143.5227185726512,1683586166,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2826,143.5227185726512,4,0,607,208.62,852,3,10.0,143.5227185726512,1683586167,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
2973,143.5227185726512,4,0,608,207.6,853,3,10.0,143.5227185726512,1683586168,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3120,143.5227185726512,4,0,609,206.57,854,3,10.0,143.5227185726512,1683586169,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3267,143.5227185726512,4,0,610,205.55,855,3,10.0,143.5227185726512,1683586170,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3414,143.5227185726512,4,0,611,204.52,856,3,10.0,143.5227185726512,1683586171,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3562,143.5227185726512,4,0,612,203.49,857,3,10.0,143.5227185726512,1683586172,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3710,143.5227185726512,4,0,613,202.46,859,3,10.0,143.5227185726512,1683586174,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
3857,143.5227185726512,4,0,614,201.44,860,3,10.0,143.5227185726512,1683586175,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4005,143.5227185726512,4,0,615,200.41,861,3,10.0,143.5227185726512,1683586176,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4153,143.5227185726512,4,0,616,199.38,862,3,10.0,143.5227185726512,1683586177,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4301,143.5227185726512,4,0,617,198.35,863,3,10.0,143.5227185726512,1683586178,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4448,143.5227185726512,4,0,618,197.32,864,3,10.0,143.5227185726512,1683586179,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4595,143.5227185726512,4,0,619,196.3,865,3,10.0,143.5227185726512,1683586180,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4744,143.5227185726512,4,0,620,195.26,866,3,10.0,143.5227185726512,1683586181,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
4892,143.5227185726512,4,0,621,194.23,867,3,10.0,143.5227185726512,1683586182,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5038,143.5227185726512,4,0,622,193.21,868,3,10.0,143.5227185726512,1683586183,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5186,143.5227185726512,4,0,623,192.18,869,3,10.0,143.5227185726512,1683586184,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5332,143.5227185726512,4,0,624,191.16,870,3,10.0,143.5227185726512,1683586185,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5479,143.5227185726512,4,0,625,190.13,871,3,10.0,143.5227185726512,1683586186,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5626,143.5227185726512,4,0,626,189.11,872,3,10.0,143.5227185726512,1683586187,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5773,143.5227185726512,4,0,627,188.09,873,3,10.0,143.5227185726512,1683586188,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
5920,143.5227185726512,4,0,628,187.06,874,3,10.0,143.5227185726512,1683586189,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6067,143.5227185726512,4,0,629,186.04,875,3,10.0,143.5227185726512,1683586190,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6214,143.5227185726512,4,0,630,185.02,876,3,10.0,143.5227185726512,1683586191,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6362,143.5227185726512,4,0,631,183.98,877,3,10.0,143.5227185726512,1683586192,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6511,143.5227185726512,4,0,632,182.94,878,3,10.0,143.5227185726512,1683586193,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6658,143.5227185726512,4,0,633,181.92,879,3,10.0,143.5227185726512,1683586194,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6806,143.5227185726512,4,0,634,180.89,880,3,10.0,143.5227185726512,1683586195,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
6952,143.5227185726512,4,0,635,179.87,881,3,10.0,143.5227185726512,1683586196,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7100,143.5227185726512,4,0,636,178.84,882,3,10.0,143.5227185726512,1683586197,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7247,143.5227185726512,4,0,637,177.82,883,3,10.0,143.5227185726512,1683586198,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7394,143.5227185726512,4,0,638,176.8,884,3,10.0,143.5227185726512,1683586199,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7542,143.5227185726512,4,0,639,175.76,885,3,10.0,143.5227185726512,1683586200,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7689,143.5227185726512,4,0,640,174.74,886,3,10.0,143.5227185726512,1683586201,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7836,143.5227185726512,4,0,641,173.72,887,3,10.0,143.5227185726512,1683586202,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
7983,143.5227185726512,4,0,642,172.69,888,3,10.0,143.5227185726512,1683586203,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
8129,143.5227185726512,4,0,643,171.67,889,3,10.0,143.5227185726512,1683586204,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
8276,143.5227185726512,4,0,644,170.65,890,3,10.0,143.5227185726512,1683586205,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
8423,143.5227185726512,4,0,645,169.62,891,3,10.0,143.5227185726512,1683586206,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
8570,143.5227185726512,4,0,646,168.6,892,3,10.0,143.5227185726512,1683586207,0,0.0,3.0,36.07,0.0,0.0,3.0,0.0,36.05,35.2,0.0,3.0,0.0,36.21,0.0,3.0,0.0,,,,,,,
